timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
38750,39,-13.25,-53.0,0.1075,1.0,43,0.0,2025-12-24T00:04:07.763515Z
39000,39,-13.25,-53.0,0.1075,1.0,43,0.0,2025-12-24T00:04:07.976129Z
39250,40,4.789479166666666,19.15791666666667,0.975,0.3491750000000002,390,0.0,2025-12-24T00:04:08.090362Z
39500,40,18.393750000000004,73.57500000000002,0.98,0.27250000000000013,392,0.0,2025-12-24T00:04:08.196464Z
39750,40,-0.07156250000000419,-0.28625000000001677,0.98,0.2617250000000002,392,0.0,2025-12-24T00:04:08.301785Z
40000,40,0.3946875000000003,1.5787500000000012,0.98,0.26242500000000013,392,0.0,2025-12-24T00:04:08.407044Z
40250,41,6.873958333333336,27.49583333333334,0.98,0.28275000000000006,392,0.0,2025-12-24T00:04:08.515431Z
40500,41,4.902187500000001,19.608750000000004,0.98,0.3198250000000001,392,0.0,2025-12-24T00:04:08.620171Z
40750,41,-3.2515625000000017,-13.006250000000007,0.98,0.2721250000000001,392,0.0,2025-12-24T00:04:08.725042Z
41000,41,2.7003124999999977,10.80124999999999,0.98,0.28397500000000003,392,0.0,2025-12-24T00:04:08.831004Z
41250,42,4.196770833333334,16.787083333333335,0.9725,0.35492500000000016,389,0.0,2025-12-24T00:04:08.947189Z
41500,42,8.621875000000003,34.48750000000001,0.98,0.27625000000000005,392,0.0,2025-12-24T00:04:09.054267Z
41750,42,-3.6896875000000007,-14.758750000000003,0.98,0.26717500000000005,392,0.0,2025-12-24T00:04:09.159227Z
42000,42,13.996562500000001,55.986250000000005,0.98,0.25627500000000014,392,0.0,2025-12-24T00:04:09.264476Z
42250,43,4.995729166666665,19.982916666666664,0.98,0.2786750000000001,392,0.0,2025-12-24T00:04:09.380478Z
42500,43,4.946250000000015,19.78500000000006,0.98,0.32830000000000015,392,0.0,2025-12-24T00:04:09.487268Z
42750,43,-3.614062500000001,-14.456250000000004,0.98,0.2621250000000001,392,0.0,2025-12-24T00:04:09.592259Z
43000,43,3.835312499999999,15.341249999999995,0.98,0.2861750000000001,392,0.0,2025-12-24T00:04:09.697706Z
43250,44,11.925625000000004,47.702500000000015,0.59,0.5179500000000001,236,0.0,2025-12-24T00:04:09.815747Z
43500,44,-9.089375,-36.3575,0.785,0.6461500000000001,314,0.0,2025-12-24T00:04:09.923489Z
43750,44,-13.466875,-53.8675,0.785,0.9683499999999999,314,0.0,2025-12-24T00:04:10.030381Z
44000,44,-13.8625,-55.45,0.785,1.0,314,0.0,2025-12-24T00:04:10.134308Z
44250,45,6.489062500000004,25.956250000000015,0.6025,0.5228750000000001,241,0.0,2025-12-24T00:04:10.251601Z
44500,45,4.964687499999997,19.858749999999986,0.8025,0.652825,321,0.0,2025-12-24T00:04:10.360021Z
44750,45,-13.515312500000002,-54.06125000000001,0.8025,0.9722250000000001,321,0.0,2025-12-24T00:04:10.466330Z
45000,45,-13.8625,-55.45,0.8025,1.0,321,0.0,2025-12-24T00:04:10.571380Z
45250,46,4.377708333333334,17.510833333333334,0.98,0.3044500000000001,392,0.0,2025-12-24T00:04:10.682201Z
45500,46,0.18687499999999835,0.7474999999999934,0.98,0.2790500000000001,392,0.0,2025-12-24T00:04:10.787225Z
45750,46,10.300625000000004,41.202500000000015,0.98,0.2799500000000001,392,0.0,2025-12-24T00:04:10.891756Z
46000,46,9.360937500000006,37.44375000000002,0.98,0.239125,392,0.0,2025-12-24T00:04:10.996451Z
46250,47,-13.525,-54.1,0.0775,1.0,31,0.0,2025-12-24T00:04:11.208795Z
46500,47,-13.525,-54.1,0.0775,1.0,31,0.0,2025-12-24T00:04:11.415152Z
46750,47,-13.525,-54.1,0.0775,1.0,31,0.0,2025-12-24T00:04:11.622393Z
47000,47,-13.525,-54.1,0.0775,1.0,31,0.0,2025-12-24T00:04:11.830730Z
47250,48,-13.25,-53.0,0.1475,1.0,59,0.0,2025-12-24T00:04:12.054470Z
47500,48,-13.25,-53.0,0.1475,1.0,59,0.0,2025-12-24T00:04:12.269940Z
47750,48,-13.25,-53.0,0.1475,1.0,59,0.0,2025-12-24T00:04:12.484986Z
48000,48,-13.25,-53.0,0.1475,1.0,59,0.0,2025-12-24T00:04:12.700205Z
48250,49,-5.9528125,-23.81125,0.64,0.5642250000000001,256,0.0,2025-12-24T00:04:12.822392Z
48500,49,4.328437499999998,17.31374999999999,0.82,0.6497250000000001,328,0.0,2025-12-24T00:04:12.929411Z
48750,49,-13.197500000000002,-52.790000000000006,0.82,0.9468000000000001,328,0.0,2025-12-24T00:04:13.034602Z
49000,49,-13.8625,-55.45,0.82,1.0,328,0.0,2025-12-24T00:04:13.137101Z
49250,50,10.99416666666667,43.97666666666668,0.98,0.30880000000000013,392,0.0,2025-12-24T00:04:13.250951Z
49500,50,1.372812500000001,5.491250000000004,0.98,0.3021750000000001,392,0.0,2025-12-24T00:04:13.356749Z
49750,50,9.1409375,36.56375,0.98,0.26372500000000015,392,0.0,2025-12-24T00:04:13.461456Z
50000,50,0.2184374999999994,0.8737499999999976,0.98,0.2695250000000001,392,0.0,2025-12-24T00:04:13.566431Z
50250,51,-5.887812500000001,-23.551250000000003,0.605,0.5390250000000001,242,0.0,2025-12-24T00:04:13.701515Z
50500,51,4.4031249999999975,17.61249999999999,0.78,0.6477500000000002,312,0.0,2025-12-24T00:04:13.827356Z
50750,51,-13.2946875,-53.17875,0.78,0.954575,312,0.0,2025-12-24T00:04:13.950481Z
51000,51,-13.8625,-55.45,0.78,1.0,312,0.0,2025-12-24T00:04:14.071279Z
51250,52,-5.795520833333335,-23.18208333333334,0.6075,0.49397500000000005,243,0.0,2025-12-24T00:04:14.186865Z
51500,52,-8.838958333333338,-35.35583333333335,0.82,0.6434500000000003,328,0.0,2025-12-24T00:04:14.295021Z
51750,52,-13.725625,-54.9025,0.82,0.98905,328,0.0,2025-12-24T00:04:14.400358Z
52000,52,-13.8625,-55.45,0.82,1.0,328,0.0,2025-12-24T00:04:14.505548Z
52250,53,1.1649999999999987,4.659999999999995,0.98,0.3058000000000001,392,0.0,2025-12-24T00:04:14.623842Z
52500,53,-0.21812500000000012,-0.8725000000000005,0.98,0.2814500000000001,392,0.0,2025-12-24T00:04:14.729315Z
52750,53,1.6803124999999977,6.721249999999991,0.98,0.256575,392,0.0,2025-12-24T00:04:14.834870Z
53000,53,2.1178124999999985,8.471249999999994,0.98,0.25657500000000005,392,0.0,2025-12-24T00:04:14.939297Z
53250,54,-3.1843750000000015,-12.737500000000006,0.98,0.30175000000000013,392,0.0,2025-12-24T00:04:15.053469Z
53500,54,4.413125000000001,17.652500000000003,0.98,0.3109500000000001,392,0.0,2025-12-24T00:04:15.159852Z
53750,54,4.1309375,16.52375,0.98,0.26952500000000007,392,0.0,2025-12-24T00:04:15.264930Z
54000,54,8.612187500000005,34.44875000000002,0.98,0.2620250000000001,392,0.0,2025-12-24T00:04:15.369644Z
54250,55,14.547291666666673,58.18916666666669,0.5725,0.5365500000000001,229,0.0,2025-12-24T00:04:15.481198Z
54500,55,-9.406875000000001,-37.627500000000005,0.6625,0.6705500000000001,265,0.0,2025-12-24T00:04:15.583074Z
54750,55,-13.8625,-55.45,0.6625,1.0,265,0.0,2025-12-24T00:04:15.683000Z
55000,55,-13.8625,-55.45,0.6625,1.0,265,0.0,2025-12-24T00:04:15.781261Z
55250,56,-10.0107075,-40.04283,0.295,0.80165,118,0.0,2025-12-24T00:04:16.007942Z
55500,56,5.424657499999999,21.698629999999994,0.5375,0.66935,215,0.0,2025-12-24T00:04:16.224976Z
55750,56,-12.720750000000002,-50.88300000000001,0.755,0.9150000000000001,302,0.0,2025-12-24T00:04:16.442590Z
56000,56,-13.7875,-55.15,0.755,1.0,302,0.0,2025-12-24T00:04:16.659605Z
56250,57,-6.662395833333336,-26.64958333333334,0.57,0.5073250000000001,228,0.0,2025-12-24T00:04:16.771961Z
56500,57,-8.729270833333334,-34.91708333333334,0.765,0.6346750000000001,306,0.0,2025-12-24T00:04:16.879872Z
56750,57,-13.696250000000001,-54.785000000000004,0.765,0.9867,306,0.0,2025-12-24T00:04:16.985583Z
57000,57,-13.8625,-55.45,0.765,1.0,306,0.0,2025-12-24T00:04:17.089387Z
57250,58,-5.720937500000001,-22.883750000000003,0.5975,0.5356750000000001,239,0.0,2025-12-24T00:04:17.207096Z
57500,58,7.079374999999997,28.31749999999999,0.8,0.6456500000000002,320,0.0,2025-12-24T00:04:17.315838Z
57750,58,-13.350312500000003,-53.40125000000001,0.8,0.9590250000000001,320,0.0,2025-12-24T00:04:17.422145Z
58000,58,-13.8625,-55.45,0.8,1.0,320,0.0,2025-12-24T00:04:17.525640Z
58250,59,0.8188541666666644,3.2754166666666578,0.5825,0.5008250000000002,233,0.0,2025-12-24T00:04:17.641460Z
